ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title
20201110433,1682285,11/3/2020,"Webber, LLC",US 281 & Redland Road,,SAN ANTONIO,TX,78247,,,237310,1,0,,"An employee was operating a smooth drum roller. The machine tipped over and pinned the employee's left hand, causing soft tissue and muscle damage to the top lower part of the hand toward the palm area and the middle, ring, and little fingers.",1972,"Soreness, pain, hurt-nonspecified injury",448,Hand(s) and finger(s),2731,"Jack-knifed or overturned, nonroadway",3253,"Rollers, compactors-construction",,
20201110437,1682867,11/3/2020,BMC West LLC,1800 Diplomat Drive,,FARMERS BRANCH,TX,75234,32.92,-96.91,238150,0,1,,An employee was throwing trash into a dumpster with a half yard hopper. The hopper tipped into the dumpster and its metal bottom edge caught his middle finger against the top edge of the dumpster. The fingertip was amputated.,1311,Amputations,4422,Fingertip(s),642,Compressed or pinched by shifting objects or equipment,2118,"Tanks, bins, vats-nonconfined space",2118,"Tanks, bins, vats-nonconfined space"
20201110445,1683066,11/4/2020,"CSA Construction, Inc.",14802 Rock Prairie Rd.,,COLLEGE STATION,TX,77840,30.56,-96.21,238110,1,0,1502098,"An employee fell 20 feet into an empty irrigation basin resulting in a broken pelvis, arm, shoulder and ribs. Fall protection was not worn at the time.",111,Fractures,899,"Multiple body parts, n.e.c.",4334,Other fall to lower level 16 to 20 feet,611,"Ditches, channels, trenches, excavations",6629,"Floor, n.e.c."
20201110492,1683799,11/5/2020,Gleeson Constructors & Engineers LLC,1925 Lonestar Drive,,DALLAS,TX,75212,32.77,-96.85,236220,1,0,,An employee was cutting a stair trimmer with a hand-held grinder. The grinder kicked back and lacerated the back of his hand.,132,"Cuts, lacerations",440,"Hand(s), unspecified",6252,Injured by slipping or swinging object held by injured worker,7242,Hand grinders-powered,,
20201110506,1683462,11/5/2020,"James Francis Electric , Inc.",Residential Service Call,40 High Crest,SAN ANTONIO,TX,78257,29.66,-98.58,238210,1,0,1501386,"An employee fell while building a scaffold, striking his head.",160,"Intracranial injuries, unspecified",111,Brain,40,"Fall, slip, trip, unspecified ",9999,Nonclassifiable,,
20201110539,1684196,11/6/2020,"Northeast Texas Power, LTD",FM 483,,MINEOLA,TX,75773,32.93,-95.6,237130,1,0,1503085,"An employee was in a bucket truck servicing the breakers and contacted an electrical line (7200V).  The employee sustained burns and tissue damage to his left shoulder, arm and wrist.",1530,"Electrical burns, unspecified",489,"Multiple upper extremities locations, n.e.c.",5112,"Direct exposure to electricity, greater than 220 volts",4415,"Power lines, transformers, convertors",,
20201110585,1685971,11/9/2020,Bell County Glass Company Inc.,4801 Roy J. Smith Dr.,,KILLEEN,TX,76543,31.1,-97.67,238350,1,0,,"An employee was loading medium-sized window frames onto a utility trailer. As he pulled on the rope to tie a frame to the trailer, the knot came undone from the trailer causing the employee to fall backward about 2.5 feet to the ground. His leg was caught in the trailer after the fall. The employee sustained a fractured right leg and was hospitalized for surgery.",111,Fractures,510,"Leg(s), unspecified",4331,Other fall to lower level less than 6 feet,483,Trailers,660,"Floors, walkways, ground surfaces, unspecified"
20201110654,1685932,11/10/2020,CDI Energy Products,8103 Rankin Rd.,,HUMBLE,TX,77396,29.96,-95.26,238220,0,1,1502463,"An employee was operating a 50-ton press on a compression mold. When the employee went to flip the mold, the press crushed the employee's right index finger resulting in amputation to the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3560,"Presses, except printing, unspecified",,
20201110655,1685884,11/10/2020,"Frontier/Scholten Roof Services, LLC",15 Leigh Fisher,,EL PASO,TX,79930,31.81,-106.39,238160,1,0,1501884,"An employee fell through a skylight onto the concrete floor and suffered a broken back, dislocated right shoulder and a broken right ankle.",1834,Fractures and dislocations,87,Upper and lower limb(s),4320,"Fall through surface or existing opening, unspecified",6541,Skylights,6629,"Floor, n.e.c."
20201110734,1687812,11/12/2020,"JV Industrial Companies, Ltd.",21441 Loop 419,,SWEENY,TX,77480,29.08,-95.74,237120,1,0,,"An employee fell through a work platform opening on a scaffold, landing on the floor about 20 feet below. The employee's right ring finger was broken.",111,Fractures,4420,"Finger(s), fingernail(s), unspecified",4324,Fall through surface or existing opening 16 to 20 feet,6621,Existing floor opening ,6629,"Floor, n.e.c."
20201110927,1690814,11/18/2020,RPMX Construction,26626 East Highway 380,,AUBREY,TX,76227,33.22,-96.98,236220,1,0,,"A mechanic was jacking up a gooseneck trailer and resting it on jack stands. The mechanic's hand was caught on the top/end of a jack handle, causing a crushing injury to the top of the hand.",1971,Crushing injuries,440,"Hand(s), unspecified",642,Compressed or pinched by shifting objects or equipment,347,Jacks,,
20201110946,1691109,11/18/2020,"Raven Mechanical, LP",7500 Kooeblen Rd,,RICHMOND,TX,77469,29.49,-95.75,238220,1,0,1503717,"An employee was on a ladder when his neck made contact with a roll of wire energized at about 480 volts. The employee fell off the ladder, striking his head on a transformer box and landing on the ground. He suffered a broken left femur and an open head wound and was hospitalized.",111,Fractures,511,Thigh(s),4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",4411,Electrical wiring-building
20201110990,1691623,11/19/2020,The Mundy Company,11150 South Willcrest,Suite 300,HOUSTON,TX,77099,29.65,-95.57,236220,1,0,,"An employee was jacking up the trailer of an 18-wheeler with an air jack under the rear bumper. The rear bumper broke when the welds failed, and the 800-pound jack fell onto the employee. He suffered a forehead laceration, broken ribs, and a spleen injury.",1839,"Fractures and other injuries, n.e.c.",38,Multiple trunk locations,6239,"Struck by falling object or equipment, n.e.c.",347,Jacks,,
20201111045,1692932,11/22/2020,Williams Brothers Construction Company,3800 Milam,POB66428,HOUSTON,TX,77266,29.73,-95.38,237310,1,0,,"An employee was using a track excavator to remove the top part of a retaining wall. The excavator skidded on the concrete paving and slid off the top of the retaining wall, landing on the ground below. The employee suffered two broken ribs.",111,Fractures,310,"Chest, except internal location of diseases or disorders",2732,"Ran off driving surface, nonroadway",3210,"Excavating machinery, unspecified",6562,Walls
20201111076,1695466,11/23/2020,"The Brandt Companies, LLC",1728 Briercroft Ct,,CARROLLTON,TX,75006,32.93,-96.92,238220,1,1,,An employee was using a pipe groover. His index finger was amputated in the pipe at the first knuckle.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3529,"Boring, drilling, planing, milling machinery, n.e.c.",,
20201111081,1694311,11/23/2020,L&W Supply,7059 Pipestone Rd.,,SCHERTZ,TX,78154,29.61,-98.27,238310,0,1,,"An employee was reaching for a drill when it turned on. The drill's cord wrapped around the employee's left index finger, causing an amputation to the finger.",1311,Amputations,4420,"Finger(s), fingernail(s), unspecified",644,Entangled in other object or equipment,4418,"Power cords, electrical cords, extension cords",,
20201111105,1695077,11/24/2020,"LAC Construction, LLC",500 San Antonio St.,Sidewalk in front of courthouse,EL PASO,TX,79901,31.75,-106.48,238110,1,0,,"An employee was using a jackhammer to break up the concrete on a sidewalk. The jackhammer struck a toe on the employee's right foot, breaking it.",111,Fractures,532,"Toes(s), toenail(s)",6252,Injured by slipping or swinging object held by injured worker,7232,Jackhammers-powered,,
20201111124,1694350,11/24/2020,"Way Mechanical, L.L.C.",14221 Heritage Circle,,FARMERS BRANCH,TX,75234,32.94,-96.88,238220,1,0,,"An employee was using an extension ladder to descend from a roof. The ladder slipped on the wet asphalt, and the employee fell about 10 feet to the ground on top of the ladder. The employee suffered a broken nose; fractures to an eye orbit, the sternum, and a knee; a head contusion; and brain bleeding.",161,Cerebral and other intracranial hemorrhages,111,Brain,4332,Other fall to lower level 6 to 10 feet,7421,Extension ladders,,
20201111137,1696468,11/25/2020,BMC WEST LLC.,2230 130th Street,,LUBBOCK,TX,79423,33.47,-101.81,238130,1,0,,An employee was unloading supplies for a residential roofing job. He fell off the flatbed approximately 54 inches to the ground and broke his arm.,111,Fractures,420,"Arm(s), unspecified",4331,Other fall to lower level less than 6 feet,8421,"Semi, tractor-trailer, tanker truck",,
20201211289,1697733,12/1/2020,DBI SERVICES,"12200 North Mopac Expressway,",,AUSTIN,TX,78753,30.41,-97.71,237310,4,1,1504469,Four employees were repairing/installing guardrails when they were struck by car. All four employees were hospitalized. One employee suffered a leg amputation. A second employee sustained fractures and internal injuries.,1311,Amputations,519,"Leg(s), n.e.c.",2410,"Pedestrian struck by vehicle in work zone, unspecified",8413,Automobile,,
20201211366,1699214,12/3/2020,"Flintco, LLC",812 Electric Dr.,,AUSTIN,TX,78744,30.37,-97.98,236220,0,1,,An employee was cutting wood with a circular saw when the saw jammed and amputated the employee's left middle finger at the second joint.,1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6252,Injured by slipping or swinging object held by injured worker,7224,"Saws-powered, except chainsaws",,
20201211376,1701551,12/3/2020,"Catamount Constructors, Inc.",7605 U.S. Hwy 59 N.,,VICTORIA,TX,77905,28.8,-96.93,236220,1,0,1505532,"An employee was on a ladder verifying welds. The ladder slipped and the employee fell to the ground, suffering a broken ankle and elbow. The employee was hospitalized.",111,Fractures,87,Upper and lower limb(s),4330,"Other fall to lower level, unspecified",7420,"Movable ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
20201211502,1701600,12/8/2020,DPR Construction Inc.,"Block 185 Project, 600 West Cesar Chavez Street",,AUSTIN,TX,78701,30.26,-97.74,236220,0,1,,"An employee was helping guide a pallet jack being moved by a crane. The pallet jack was lowered onto the employee's left index finger, causing a partial amputation (all of the fingernail and bone at the fingertip).",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",649,"Caught in or compressed by equipment or objects, n.e.c.",8623,Pallet jack-powered,,
20201211506,1702208,12/8/2020,Elkhorn Services Inc,1818 Cordillera Trace,,BOERNE,TX,78006,29.86,-98.65,236210,1,0,,"An employee was removing a roof panel when the panel gave way and the employee fell approximately 14 feet to the concrete below, resulting in a fractured right leg and left orbital.",111,Fractures,899,"Multiple body parts, n.e.c.",4323,Fall through surface or existing opening 11 to 15 feet ,6540,"Roofs, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
20201211512,1702470,12/8/2020,Hi Tech Electric Inc,400 International Drive,,RICHARDSON,TX,75081,32.95,-96.7,238210,1,0,,"An employee fell from the top of a ladder to the ground, suffering a broken left leg.",111,Fractures,510,"Leg(s), unspecified",4330,"Other fall to lower level, unspecified",740,"Ladders, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
20201211569,1706889,12/10/2020,DC Group,2947 Executive Boulevard,,MESQUITE,TX,75149,32.77,-96.64,238210,1,0,,An employee was installing new batteries in an uninterruptible power supply. An arc flash burned the employee's hands.,1530,"Electrical burns, unspecified",440,"Hand(s), unspecified",5110,"Direct exposure to electricity, unspecified",4410,"Electric parts, unspecified",,
20201211615,1707280,12/11/2020,PEG Enterprises PEG Energy LLC,6019 Amir Dr,,LAREDO,TX,78041,27.55,-99.44,238210,1,0,1507634,"An employee was on the roof of a one-story home, pushing solar cables through a junction box to another employee who was in the attic. The employee fell approximately 8 feet from the roof and was found lying on the ground. The employee suffered a back strain and dislocated disc. The employee was hospitalized and required surgery.",1211,Herniated discs,320,"Back, including spine, spinal cord, unspecified",4332,Other fall to lower level 6 to 10 feet,6540,"Roofs, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
20201211756,1708106,12/16/2020,"LineTec Services, LLC",Foothills road north of FM 707,,ABILENE,TX,79606,32.33,-99.73,237130,0,1,,"Employees were using a chain to lower a new electrical pole into a hole. When the pole stopped moving, an employee moved to remove the chain from around the pole. The pole slipped down further and trapped the employee's index finger against the chain. The finger was amputated.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,6352,Utility and telephone poles,4223,"Chains, n.e.c."
20201211766,1708038,12/16/2020,"Houston Sawing and Drilling Company, Inc.",7300 Airport Blvd.,,HOUSTON,TX,77061,29.65,-95.29,237310,1,0,,An employee was adjusting the forks on a boom forklift. The fork attachment fell and fractured his right arm and hand.,111,Fractures,4810,"Hand(s) and arm(s), unspecified",6214,Struck by falling part of powered vehicle still attached,8621,"Forklift, order picker, platform truck-powered",,
20201211784,1708931,12/17/2020,J&E Companies,900 TCC Road,,HURST,TX,76054,32.83,-97.39,238140,1,0,,An employee was cutting the straps on a brick pallet with a knife. The knife cut his left forearm and he was hospitalized.,132,"Cuts, lacerations",423,Forearm(s),6252,Injured by slipping or swinging object held by injured worker,7125,"Knives, unspecified or n.e.c.",,
20201211787,1714508,12/17/2020,TIC- The Industrial Company,4794 FM 1198,,GAINESVILLE,TX,76240,33.65,-97.15,237990,1,0,1508443,"An employee was working inside a wind turbine when they slipped and fell approximately 57 feet off the ladder, striking a ladder support and resulting in two broken legs.",111,Fractures,510,"Leg(s), unspecified",4337,Other fall to lower level more than 30 feet,741,Ladders-fixed,9999,Nonclassifiable
20201211915,1710813,12/22/2020,American Contract Excavation Services Inc,18123 Upper Bay Road,,HOUSTON,TX,77058,29.54,-95.08,238910,1,0,1508016,"A crew had just finished backfilling an excavation on a construction site and were putting lime on the soil. An employee slipped and tripped in mud and could not get out of the way of an excavator as it backed up. He suffered a broken left leg and was hospitalized, requiring surgery.",111,Fractures,510,"Leg(s), unspecified",2443,Pedestrian struck by vehicle backing up in nonroadway area,3210,"Excavating machinery, unspecified",555,Mud
20201212107,1713680,12/30/2020,"Longview Bridge and Road, Inc.",TxDOT Nacogdoches County US 59 NH 1902 (081),,NACOGDOCHES,TX,75964,31.67,-94.69,237310,1,0,,"The injured employee was on the ground holding the bottom part of a sprayer while a coworker sprayed releasing agent onto concrete forms. The coworker noticed that the form was leaning toward the injured employee and shouted to warn him. The injured employee tried to run, but the form fell forward on his lower torso. The employee sustained a fractured hip.",111,Fractures,341,Hip(s),6239,"Struck by falling object or equipment, n.e.c.",659,"Structural elements, n.e.c.",,
2021010046,1714970,1/4/2021,"FMP Masonry, Inc",402 North Chaparral Street,,CORPUS CHRISTI,TX,78401,27.79,-97.39,238140,1,0,1508966,"An employee was power washing a wall while on top of scaffolding when they slipped and fell to the concrete below, resulting in a head injury.",160,"Intracranial injuries, unspecified",111,Brain,4330,"Other fall to lower level, unspecified",6340,"Scaffolds-staging, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
2021010092,1716599,1/5/2021,"Hull Associates North, LP",401 Silveron Blvd,Alexan at the Point,FLOWER MOUND,TX,75028,32.98,-97.05,236116,0,1,,"An employee was cutting a 4'x8' sheet of OSB with a saw when the saw's cord caught on the bottom of the sheet. The saw kicked off the board and contacted the employee's left hand, resulting in the amputation of three fingers. The middle finger was reattached and the other two fingers required stiches.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6252,Injured by slipping or swinging object held by injured worker,7224,"Saws-powered, except chainsaws",,
2021010332,1720854,1/13/2021,P&J Arcomet LLC,1601 Congress Ave.,,AUSTIN,TX,78701,30.27,-97.73,238990,2,0,,"An employee was using a crane to move a longform pan for framers on the twelfth story of a construction site. The crane's load struck the tie-off safety lines for two framer's fall harnesses, causing them to fall to the eleventh story 12-14 feet below. Both employees were hospitalized.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4333,Other fall to lower level 11 to 15 feet ,6629,"Floor, n.e.c.",3430,"Cranes, unspecified"
2021010351,1719937,1/13/2021,"Fagioli, Inc.",21310 Highway 6,Suite 101,MANVEL,TX,77578,29.46,-95.33,236220,1,0,,"As a forklift operator was adjusting a plate that was loaded onto a truck when the forklift struck another employee in the leg, resulting in a possible broken leg.",111,Fractures,510,"Leg(s), unspecified",6213,Struck by swinging part of powered vehicle,8621,"Forklift, order picker, platform truck-powered",,
2021010399,1721424,1/15/2021,Resco electric,11987 Farm to Market Road 3083,,CONROE,TX,77301,30.3,-95.39,238210,1,0,,An employee was checking the suspension under a trailer. The trailer backed over him and broke his hip.,111,Fractures,341,Hip(s),2443,Pedestrian struck by vehicle backing up in nonroadway area,840,"Highway vehicle, motorized, unspecified",,
2021010428,1722064,1/16/2021,Truteam Builders Services Group,8916 Shady Oaks,,FAIR OAKS RANCH,TX,78015,29.74,-98.65,238310,1,0,1510643,An employee slipped while moving from a roof to an extension ladder. The employee fell to the ground 20 feet below and suffered a broken back.,111,Fractures,320,"Back, including spine, spinal cord, unspecified",4334,Other fall to lower level 16 to 20 feet,6540,"Roofs, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
2021010454,1721620,1/18/2021,"Central Air and Heating Service, Inc",3028 Wilson Road,,HARLINGEN,TX,78552,26.21,-97.72,238220,1,0,,"An employee and a coworker were lifting a roof curb to place it on a forklift when the employee's finger was caught in a pinch point, resulting in an injury that required surgery.",1972,"Soreness, pain, hurt-nonspecified injury",4420,"Finger(s), fingernail(s), unspecified",640,"Caught in or compressed by equipment or objects, unspecified",4199,"Building materials-solid elements, n.e.c.",8621,"Forklift, order picker, platform truck-powered"
2021010564,1723615,1/21/2021,Prism Response LLC,3687 Cullan Blvd,,HOUSTON,TX,77004,29.71,-95.34,238990,1,0,1511750,"An employee was approaching a debris pile in a skid steer. A piece of debris (containing brick, cement, and rebar) was thrown into the pile from the second floor and struck the employee's left leg. He suffered fractures to the lower leg and was hospitalized.",111,Fractures,513,Lower leg(s),6230,"Struck by falling object or equipment, unspecified",943,Construction debris,,
2021010628,1724985,1/23/2021,"Camacho Demolition, LLC",723 North Upper Broadway,,CORPUS CHRISTI,TX,78413,27.79,-97.39,238990,1,0,,"An employee was breaking a piece of a brick wall with an electric hammer. The wall collapsed and fell on the employee, who suffered a dislocated hip and a broken rib.",1834,Fractures and dislocations,38,Multiple trunk locations,655,"Struck, caught, or crushed in other collapsing structure or equipment",6562,Walls,,
2021010652,1724814,1/25/2021,"J.T. Vaughn Construction, LLC",6230 East Stassney Lane,,AUSTIN,TX,78744,30.2,-97.72,236220,1,0,,An employee was operating a utility loader and backed up into a horizontal beam. The employee sustained a broken rib.,111,Fractures,310,"Chest, except internal location of diseases or disorders",2729,"Nonroadway collision with object other than vehicle, n.e.c.",3220,"Loaders, unspecified",6551,"Girders, beams, structural steel"
2021010804,1727802,1/28/2021,Pegasus Link Constructors,Hwy 67 and Hwy 35,,DALLAS,TX,75202,32.79,-96.74,237310,1,0,,An employee was cleaning a concrete form using a hand grinder with a wire wheel. His right thumb was caught in the tool's handle and lacerated.,132,"Cuts, lacerations",4420,"Finger(s), fingernail(s), unspecified",6252,Injured by slipping or swinging object held by injured worker,7242,Hand grinders-powered,,
2021010809,1728423,1/29/2021,"Metro Electric, Inc.",100 N. Closner Blvd.,,EDINBURG,TX,78539,26.3,-98.16,238210,1,0,1512720,"On January 29, 2021, at approximately 3:00 PM, an employee was spray painting a conduit pipe while on an A-frame ladder. He fell from the fifth rung of the ladder to the concrete floor and sustained a fractured right ankle.",111,Fractures,52,Ankle(s),4330,"Other fall to lower level, unspecified",7422,Step ladders,6629,"Floor, n.e.c."
2021010826,1727746,1/29/2021,"DBI Services, LLC",Interstate 30 Easto of Sulphur Springs ext 146,,MOUNT VERNON,TX,75457,33.15,-95.21,237310,2,0,,"Two employees were sitting in the TMA truck when an 18-wheeler drove into the lane and struck the TMA truck. The employees sustained injuries to the head, face, mouth, and sustained body trauma. Both employees were hospitalized.",1972,"Soreness, pain, hurt-nonspecified injury",83,Head and trunk,2412,Pedestrian struck by forward-moving vehicle in work zone ,8421,"Semi, tractor-trailer, tanker truck",,
2021020871,1728679,2/1/2021,P&S Scale Co Inc.,6234 Krempen Avenue,,SAN ANTONIO,TX,78233,29.56,-98.36,238990,1,0,,"An employee drove up the hill in the back lot. When he got out of his truck, it rolled downhill and the driver's side door knocked the employee over.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,6212,Struck or run over by rolling powered vehicle,8420,"Truck-motorized freight hauling and utility, unspecified",,
2021020928,1730603,2/2/2021,"A Brush Above Services, LLC",560 FM 2821 W.,,HUNTSVILLE,TX,77320,30.74,-95.56,238320,1,0,1513938,An employee was struck by a motor vehicle at a construction site. The employee was hospitalized with a broken femur.,111,Fractures,511,Thigh(s),2440,"Pedestrian struck by vehicle in nonroadway area, unspecified",840,"Highway vehicle, motorized, unspecified",,
2021020943,1729809,2/2/2021,Northstar Energy Solutions LLC,"Alley between Nelson St. and Manhattan St., just south of 6th Avenue.",,AMARILLO,TX,79104,35.2,-101.77,238210,1,0,,"An employee was working on the ground approximately 15 feet from a transmission structure when a knee joint fell from the transmission structure, hit an adjacent apartment building, and bounced onto the employee, striking him in the hard-hat. The employee was knocked to the ground, striking his face and resulting in an eye socket fracture.",111,Fractures,132,Eye(s),6230,"Struck by falling object or equipment, unspecified",40,"Parts and materials, unspecified",,
2021020950,1730479,2/3/2021,Rangel Masonry,669 Lloyd Road,,OAK POINT,TX,75068,33.2,-96.96,238140,1,0,,An employee was manning the hose on a pump truck. The employee's right leg and shoulder were fractured when the ridge of the pump truck tipped over onto the employee.,111,Fractures,87,Upper and lower limb(s),6213,Struck by swinging part of powered vehicle,8429,"Truck-motorized freight hauling and utility, n.e.c",,
2021020953,1731568,2/3/2021,Accu-Rite Roofing and Construction Services,905 Paschal Avenue,,KERRVILLE,TX,78028,30.05,-99.13,238160,2,0,1514380,"Two employees were injured when the scaffold they were working from was blown over by wind. The employees fell six feet and suffered fractures to their neck, arms, wrist, ribs and a concussion.",111,Fractures,80,"Multiple body parts, unspecified",4332,Other fall to lower level 6 to 10 feet,6340,"Scaffolds-staging, unspecified",9272,"High winds, gusts, turbulence"
2021021155,1733068,2/9/2021,Top Quality Air Design Inc,614 Hunters Grove Lane,,HOUSTON,TX,77014,29.77,-95.49,238220,1,0,,"An employee was inspecting HVAC equipment in an attic when he slipped off an attic access ladder and fell 8 feet to the ground, resulting in a broken left leg that required hospitalization.",111,Fractures,510,"Leg(s), unspecified",4332,Other fall to lower level 6 to 10 feet,741,Ladders-fixed,660,"Floors, walkways, ground surfaces, unspecified"
2021021166,1732670,2/9/2021,Huffines Management Partners,7250 Randol Mill,,FORT WORTH,TX,76120,32.77,-97.2,236116,1,0,,An employee jumped out of the bed of a work truck that was stuck in the mud and suffered a broken leg.,111,Fractures,510,"Leg(s), unspecified",4420,"Other jump to lower level, unspecified",8420,"Truck-motorized freight hauling and utility, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
2021021184,1732674,2/9/2021,SLATER PAINTING COMPANY,Domain Tower 2 1011 Altera Park,,AUSTIN,TX,78758,30.39,-97.72,238320,1,0,,A Slater Painting employee was working from a scaffold inside an elevator shaft between the first and second floor and was struck by a hammer drill dropped by an employee of another company that was working on the 15th floor. The employee sustained a broken arm.,111,Fractures,420,"Arm(s), unspecified",6231,Struck by object or equipment dropped by injured worker,7213,Drills-powered,,
2021021195,1732408,2/9/2021,"Ridgeline Contractors, Inc.",McCreary Meadows Development,3743 Homestead Ridge,RICHMOND,TX,77406,29.61,-95.76,238160,1,0,1516636,"A contractor was installing shingles on the roof of a one-story residential property that was under construction when they fell off the roof to the ground, resulting in a fractured back and hospitalization.",111,Fractures,320,"Back, including spine, spinal cord, unspecified",4330,"Other fall to lower level, unspecified",6540,"Roofs, unspecified",660,"Floors, walkways, ground surfaces, unspecified"
2021021198,1732782,2/9/2021,Turner Industries Group at Occidental Chemical,1000 Tidal Rd,,DEER PARK,TX,77536,29.73,-95.1,237120,1,0,,"An employee was attempting to adjust the housing on the tip of a spray gun when the trigger was engaged, causing the ceramic coating to go through the employee's glove into his left index finger, resulting in an injury that required surgery.",133,"Puncture wounds, except gunshot wounds",4420,"Finger(s), fingernail(s), unspecified",6242,Struck by discharged object or substance,1862,Paint,7292,"Sprayers, air guns-paint"
2021021209,1733712,2/9/2021,"Capital Concrete, LLC",2652 Lake Austin Blvd,,AUSTIN,TX,78703,30.28,-97.77,238110,1,0,,"An employee was stripping a metal and concrete form when the bracket they were harnessed to failed and the employee fell 4-6 feet to the ground, resulting in injuries and possible hospitalization.",10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,4332,Other fall to lower level 6 to 10 feet,9999,Nonclassifiable,429,"Fasteners, connectors, ropes, ties, n.e.c."
2021021215,1733052,2/10/2021,Williams Brothers Construction Company,6977 S. Lake Houston Parkway,,HOUSTON,TX,77049,29.82,-95.2,237310,1,0,,"A driver was cleaning out his truck when his hand became caught in the truck's tailgate, resulting in a fractured bone in his hand.",111,Fractures,440,"Hand(s), unspecified",6213,Struck by swinging part of powered vehicle,8420,"Truck-motorized freight hauling and utility, unspecified",,
2021021224,1733230,2/10/2021,KEYSTONE CONCRETE PLACEMENT,384 Highland Heights Rd,,CANYON LAKE,TX,78133,29.88,-98.2,238110,1,0,,An employee was cutting a hole in a plywood wall using a rotary saw when the employee sustained a laceration to the leg that resulted in hospitalization.,132,"Cuts, lacerations",510,"Leg(s), unspecified",6252,Injured by slipping or swinging object held by injured worker,7224,"Saws-powered, except chainsaws",,
2021021242,1733212,2/10/2021,"Pike Electric, LLC",2416 Via Bonita,,CARROLLTON,TX,75006,32.96,-96.87,238210,1,0,,"An employee was working on replacing conduit inside a pad-mounted transformer when the employee sustained an electric shock, resulting in burns to the right hand and hip.",1530,"Electrical burns, unspecified",899,"Multiple body parts, n.e.c.",5110,"Direct exposure to electricity, unspecified",4415,"Power lines, transformers, convertors",,
2021021258,1733917,2/11/2021,"R Construction Civil, LLC",Porter Rd,,CYPRESS,TX,77433,29.81,-95.79,236115,1,0,,An employee was using a sledgehammer to remove a keeper when a metal piece broke off and struck his right eye.,133,"Puncture wounds, except gunshot wounds",132,Eye(s),6241,"Struck by dislodged flying object, particle",9413,"Metal chips, particles",7154,"Sledges, sledgehammers"
2021021313,1735164,2/12/2021,"Performance Contracting, Inc.",Nabors Drilling USA LP,3840 East Highway 44,ALICE,TX,78332,27.7,-98.05,238310,1,0,,"An employee sat down on a rack. The rack shifted, crushing and fracturing his right foot.",111,Fractures,530,"Foot (feet), unspecified",642,Compressed or pinched by shifting objects or equipment,2214,Racks-garment and other,,
2021021456,1736306,2/18/2021,Mesa Line Services LLC,6518 Brent Dr,,HOUSTON,TX,77085,29.6,-95.48,238210,1,0,1515485,"An employee was driving an easement machine between two houses to reach the back yard. As the machine moved from concrete to grass, it tipped over to the left, catching the employee's left hand against a street light. The employee suffered lacerations to the hand. As well, the employee's face struck the controls, causing a partial loss of front teeth. The employee was hospitalized and underwent mouth surgery.",1312,"Avulsions, enucleations",1363,Tooth (teeth),2731,"Jack-knifed or overturned, nonroadway",3241,"Drilling machines, drilling augers",,
2021021480,1736624,2/19/2021,Hardy Hole Drilling,4100 Durazno St.,Intersection of Durazno St. and Uva,EL PASO,TX,79905,31.77,-106.44,237310,0,1,1515743,"After removing the auger from the kelley of a drilling rig, an employee was setting the kelley onto the cleanout bucket. The employee was trying to insert the pin to attach the cleanout bucket to the kelley and cleaning the pin hole with his left index finger on his left hand. The kelley was lifted while his finger was still in the pin hole, causing the amputation of the finger at the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",640,"Caught in or compressed by equipment or objects, unspecified",3244,Oil drilling rigs and machinery,,
2021021519,1736967,2/19/2021,JCs HVAC Solutions,Wylie East High School,,WYLIE,TX,75098,33.01,-96.53,238220,1,0,,"An employee fell from a scaffold to the concrete floor 8 feet below, suffering a fractured/dislocated elbow.",1834,Fractures and dislocations,422,Elbow(s),4332,Other fall to lower level 6 to 10 feet,6340,"Scaffolds-staging, unspecified",6629,"Floor, n.e.c."
